product_id,product_name,actual_price,discounted_price,discounted_amount,discount_percentage,category,subcategory,rating,rating_count,ranking
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),11.99,3.59,8.4,0.7,Computers & Accessories,Accessories & Peripherals,4.3,766.0,Very Good
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),780.0,455.99,324.01,0.42,Electronics,"Home Theater, TV & Video",4.3,3587.0,Very Good
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",9.6,1.19,8.41,0.88,Computers & Accessories,Accessories & Peripherals,3.9,24871.0,Good
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",240.0,88.68,151.32,0.63,Electronics,"Home Theater, TV & Video",4.1,2581.0,Very Good
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",11.99,3.28,8.71,0.73,Computers & Accessories,Accessories & Peripherals,4.3,20850.0,Very Good
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),287.88,191.88,96.0,0.33,Electronics,"Home Theater, TV & Video",4.3,1035.0,Very Good
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",11.99,4.79,7.2,0.6,Computers & Accessories,Accessories & Peripherals,4.1,1780.0,Very Good
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),23.99,4.79,19.2,0.8,Electronics,"Home Theater, TV & Video",4.5,505.0,Very Good
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),4.79,2.52,2.27,0.47,Computers & Accessories,Accessories & Peripherals,4.1,1717.0,Very Good
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),23.99,15.59,8.399999999999999,0.35,Electronics,"Home Theater, TV & Video",3.6,590.0,Good
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",11.99,4.16,7.83,0.65,Computers & Accessories,Accessories & Peripherals,3.5,1121.0,Good
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",11.99,1.79,10.2,0.85,Computers & Accessories,Accessories & Peripherals,4.0,1313.0,Very Good
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",10.79,2.74,8.049999999999999,0.75,Computers & Accessories,Accessories & Peripherals,3.8,132.0,Good
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",23.99,19.19,4.799999999999997,0.2,Computers & Accessories,Accessories & Peripherals,4.4,1951.0,Very Good
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,47.99,17.99,30.000000000000004,0.63,Electronics,"Home Theater, TV & Video",3.7,37.0,Good
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),191.99,101.99,90.00000000000001,0.47,Electronics,"Home Theater, TV & Video",4.3,592.0,Very Good
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),539.88,251.88,288.0,0.53,Electronics,"Home Theater, TV & Video",4.1,1259.0,Very Good
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),539.99,395.99,144.0,0.27,Electronics,"Home Theater, TV & Video",4.2,45238.0,Very Good
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,20.4,9.59,10.809999999999999,0.53,Electronics,"Home Theater, TV & Video",4.1,28638.0,Very Good
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,7.14,2.75,4.39,0.62,Electronics,"Home Theater, TV & Video",4.3,12835.0,Very Good
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),335.88,119.99,215.89,0.64,Electronics,"Home Theater, TV & Video",4.2,1269.0,Very Good
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,7.19,4.19,3.0,0.42,Electronics,"Home Theater, TV & Video",4.2,284.0,Very Good
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",14.4,5.87,8.530000000000001,0.59,Electronics,"Home Theater, TV & Video",4.4,69538.0,Very Good
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),419.88,287.99,131.89,0.31,Electronics,"Home Theater, TV & Video",4.3,4703.0,Very Good
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",11.99,4.79,7.2,0.6,Computers & Accessories,Accessories & Peripherals,4.3,2806.0,Very Good
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",15.59,4.19,11.399999999999999,0.73,Electronics,Home Audio,4.0,3295.0,Very Good
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",3.59,2.15,1.44,0.4,Computers & Accessories,Accessories & Peripherals,3.9,81.0,Good
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",18.0,8.27,9.73,0.54,Computers & Accessories,Accessories & Peripherals,4.2,42301.0,Very Good
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),599.88,371.88,228.0,0.38,Electronics,"Home Theater, TV & Video",4.3,1376.0,Very Good
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",11.17,2.99,8.18,0.73,Computers & Accessories,Accessories & Peripherals,3.9,1075.0,Good
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",28.79,11.99,16.799999999999997,0.58,Electronics,"Home Theater, TV & Video",4.6,3664.0,Very Good
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,4.79,4.79,0.0,0.0,Electronics,"Home Theater, TV & Video",3.9,1951.0,Good
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",8.39,4.19,4.2,0.5,Computers & Accessories,Accessories & Peripherals,4.3,20850.0,Very Good
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",13.19,4.79,8.399999999999999,0.64,Computers & Accessories,Accessories & Peripherals,4.1,2685.0,Very Good
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",35.99,20.39,15.600000000000001,0.43,Computers & Accessories,Networking Devices,4.4,24780.0,Very Good
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",13.19,7.86,5.329999999999999,0.4,Electronics,"Home Theater, TV & Video",3.2,285.0,Good
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",16.07,8.99,7.08,0.44,Computers & Accessories,Networking Devices,4.2,179692.0,Very Good
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),155.99,119.99,36.000000000000014,0.23,Electronics,"Home Theater, TV & Video",4.2,6088.0,Very Good
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),5.99,2.34,3.6500000000000004,0.61,Electronics,"Home Theater, TV & Video",3.7,1383.0,Good
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",25.2,11.99,13.209999999999999,0.52,Computers & Accessories,Accessories & Peripherals,4.5,5492.0,Very Good
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",10.79,5.99,4.799999999999999,0.44,Computers & Accessories,Accessories & Peripherals,4.2,919.0,Very Good
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",7.19,4.99,2.2,0.31,Electronics,"Home Theater, TV & Video",4.2,30023.0,Very Good
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",8.39,4.42,3.9700000000000006,0.47,Computers & Accessories,Accessories & Peripherals,4.2,387.0,Very Good
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),780.0,359.88,420.12,0.54,Electronics,"Home Theater, TV & Video",4.1,211.0,Very Good
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",13.19,4.07,9.12,0.69,Computers & Accessories,Accessories & Peripherals,4.3,974.0,Very Good
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),250.8,185.88,64.92000000000002,0.26,Electronics,"Home Theater, TV & Video",4.3,16299.0,Very Good
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,15.59,5.99,9.6,0.62,Computers & Accessories,Accessories & Peripherals,4.3,30411.0,Very Good
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),4.79,2.99,1.7999999999999998,0.38,Computers & Accessories,Networking Devices,3.4,4642.0,Good
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,9.59,4.79,4.8,0.5,Electronics,"Home Theater, TV & Video",4.3,12.0,Very Good
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",23.99,17.99,6.0,0.25,Computers & Accessories,Accessories & Peripherals,4.4,1951.0,Very Good
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",191.88,113.88,78.0,0.41,Electronics,"Home Theater, TV & Video",3.9,10480.0,Good
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",17.99,7.64,10.349999999999998,0.58,Electronics,"Home Theater, TV & Video",4.1,24.0,Very Good
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,10.79,4.79,5.999999999999999,0.56,Electronics,"Home Theater, TV & Video",3.9,254.0,Good
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,19.2,13.07,6.129999999999999,0.32,Electronics,"Home Theater, TV & Video",4.0,3565.0,Very Good
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",11.99,4.07,7.92,0.66,Computers & Accessories,Accessories & Peripherals,4.3,6255.0,Very Good
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",5.99,1.79,4.2,0.7,Computers & Accessories,Accessories & Peripherals,4.0,7732.0,Very Good
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),4.79,1.79,3.0,0.63,Computers & Accessories,Accessories & Peripherals,3.9,57.0,Good
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",10.19,7.19,2.999999999999999,0.29,Computers & Accessories,Accessories & Peripherals,4.5,577.0,Very Good
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],14.39,3.59,10.8,0.75,Electronics,"Home Theater, TV & Video",3.9,1193.0,Good
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",15.59,4.79,10.8,0.69,Computers & Accessories,Accessories & Peripherals,4.2,13120.0,Very Good
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,23.99,4.07,19.919999999999998,0.83,Electronics,"Home Theater, TV & Video",4.0,343.0,Very Good
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),275.88,149.99,125.88999999999999,0.46,Electronics,"Home Theater, TV & Video",4.3,1611.0,Very Good
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",4.79,2.99,1.7999999999999998,0.38,Computers & Accessories,Accessories & Peripherals,4.0,6558.0,Very Good
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",29.99,16.79,13.2,0.44,Computers & Accessories,Networking Devices,4.4,23169.0,Very Good
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),575.88,395.99,179.89,0.31,Electronics,"Home Theater, TV & Video",4.3,4703.0,Very Good
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",4.79,1.79,3.0,0.63,Computers & Accessories,Accessories & Peripherals,4.0,1423.0,Very Good
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",11.99,3.9,8.09,0.67,Computers & Accessories,Accessories & Peripherals,4.3,2651.0,Very Good
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",23.99,4.79,19.2,0.8,Computers & Accessories,Accessories & Peripherals,5.0,5.0,Excellent
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",5.99,2.39,3.6,0.6,Computers & Accessories,Networking Devices,3.7,612.0,Good
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",3.59,1.06,2.53,0.71,Computers & Accessories,Accessories & Peripherals,4.0,9378.0,Very Good
B08PSVBB2X,"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",13.19,4.79,8.399999999999999,0.64,Computers & Accessories,Accessories & Peripherals,4.1,2685.0,Very Good
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",2.39,0.69,1.7000000000000002,0.71,Computers & Accessories,Accessories & Peripherals,4.0,9378.0,Very Good
B08XMSKKMM,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A,23.99,9.59,14.399999999999999,0.6,Electronics,"Home Theater, TV & Video",3.3,576.0,Good
B09L8DT7D6,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,5.99,2.46,3.5300000000000002,0.59,Electronics,"Home Theater, TV & Video",3.8,313.0,Good
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",8.39,3.59,4.800000000000001,0.57,Computers & Accessories,Accessories & Peripherals,4.1,2957.0,Very Good
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",11.99,10.19,1.8000000000000007,0.15,Computers & Accessories,Accessories & Peripherals,4.1,6736.0,Very Good
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",23.99,11.39,12.599999999999998,0.53,Computers & Accessories,Accessories & Peripherals,4.4,13552.0,Very Good
B07CWNJLPC,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable Smartphone (Dark Grey, 3 feet)",14.4,5.99,8.41,0.58,Computers & Accessories,Accessories & Peripherals,4.3,5451.0,Very Good
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",5.82,3.59,2.2300000000000004,0.38,Computers & Accessories,Accessories & Peripherals,4.3,10911.0,Very Good
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",23.99,11.39,12.599999999999998,0.53,Computers & Accessories,Accessories & Peripherals,4.4,13552.0,Very Good
B08WKG2MWT,"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",13.19,4.55,8.64,0.66,Computers & Accessories,Accessories & Peripherals,4.3,2806.0,Very Good
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),227.88,107.88,120.0,0.53,Electronics,"Home Theater, TV & Video",3.9,350.0,Good
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",23.99,5.83,18.159999999999997,0.76,Electronics,"Home Theater, TV & Video",4.2,30023.0,Very Good
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),132.0,68.39,63.61,0.48,Electronics,"Home Theater, TV & Video",4.2,4003.0,Very Good
B07DC4RZPY,"Amazon Basics USB A to Lightning MFi Certified Charging Cable (White, 1.2 meter)",23.99,8.51,15.479999999999999,0.65,Computers & Accessories,Accessories & Peripherals,4.1,178817.0,Very Good
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),850.8,575.88,274.91999999999996,0.32,Electronics,"Home Theater, TV & Video",4.3,7109.0,Very Good
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,14.39,3.59,10.8,0.75,Electronics,"Home Theater, TV & Video",3.7,490.0,Good
